subject_id,parameter,mean,std,median,q025,q975,parameter_type
32,db1,0.5549174555872758,0.07188509314073122,0.5450392682810176,0.4391730914529746,0.7321405765931602,scalar
32,db2,0.5179668235475724,0.07300903817432823,0.5137232647944359,0.37698188885541517,0.6957760075926321,scalar
32,sp,1.0009154838532202,0.49130042330111506,0.9248175115482398,0.28462536663889293,2.1917883339872675,scalar
32,base_v,3.049955541684095,0.1325881123020819,3.045727897997346,2.7995756528956557,3.3034866650266337,scalar
32,choice_probs[0],0.24097729111676733,0.011372975536046447,0.24169371356594468,0.21862460411247614,0.26312060488146644,vector_element
32,choice_probs[1],0.24519000294118926,0.011203422912177446,0.24509254910088812,0.2236152081522948,0.2679379270953635,vector_element
32,choice_probs[2],0.254675941177137,0.011404617780846692,0.25449829827704673,0.23259761797490153,0.2776932530171719,vector_element
32,choice_probs[3],0.2591567647649065,0.011833772933980713,0.25815318324237474,0.23702521507359825,0.28304231286383946,vector_element
32,rt_alpha,4.049955541684095,0.1325881123020819,4.045727897997346,3.7995756528956557,4.303486665026633,scalar
32,rt_beta,3.049955541684095,0.1325881123020819,3.045727897997346,2.7995756528956557,3.3034866650266337,scalar
