subject_id,parameter,mean,std,median,q025,q975,parameter_type
41,db1,0.6787014662677066,0.0777915761851775,0.6891386521876288,0.5466607735527957,0.7955138741144165,scalar
41,db2,0.4194901344862858,0.05437156634337095,0.430912634911613,0.29828763622050736,0.49610164465107465,scalar
41,sp,0.59068188097184,0.26104929381065817,0.5930039729289815,0.22224593362540762,1.124067642438511,scalar
41,base_v,2.1704066814838705,0.08569622701506427,2.182235781414744,2.0028925284149506,2.338375989984507,scalar
41,choice_probs[0],0.22668799726224007,0.011462031076550014,0.22648728932646092,0.20474056210450162,0.24545528274633815,vector_element
41,choice_probs[1],0.19797047906162243,0.009658335608459532,0.19779848440169023,0.1783473339434121,0.2155611883895394,vector_element
41,choice_probs[2],0.30707235514341064,0.01196908121271526,0.30693936182781467,0.2850386663189089,0.33205240606077546,vector_element
41,choice_probs[3],0.26826916853272686,0.012224678749951605,0.26747386941484774,0.24847430732860248,0.29305957271864186,vector_element
41,rt_alpha,3.1704066814838705,0.08569622701506427,3.182235781414744,3.0028925284149506,3.338375989984507,scalar
41,rt_beta,2.1704066814838705,0.08569622701506427,2.182235781414744,2.0028925284149506,2.338375989984507,scalar
