subject_id,parameter,mean,std,median,q025,q975,parameter_type
46,db1,0.2797383699245908,0.05489519199504483,0.27192252774019643,0.20154836171192464,0.3871433681679051,scalar
46,db2,0.35274811225823227,0.05243251370450964,0.35375311721897984,0.24450946456522954,0.4418756656954571,scalar
46,sp,0.5282279480008958,0.15035466398630912,0.5300155813096352,0.24414360329088294,0.8265197681108656,scalar
46,base_v,3.447443088754483,0.15226495531983206,3.440577535210224,3.144731735392784,3.7410649434900165,scalar
46,choice_probs[0],0.34434761921036866,0.013834879336149252,0.34403402842539965,0.3164723241348957,0.3700678090379585,vector_element
46,choice_probs[1],0.2603837572643639,0.01185282410987004,0.26010531719287144,0.23847166580755055,0.2850694742399574,vector_element
46,choice_probs[2],0.22505441394105502,0.010990295467390224,0.22507026992051207,0.20404483524276784,0.24661783038979052,vector_element
46,choice_probs[3],0.17021420958421243,0.009724197549827882,0.17024508372800912,0.15262470806480236,0.18989135509182142,vector_element
46,rt_alpha,4.447443088754484,0.15226495531983208,4.440577535210224,4.144731735392784,4.7410649434900165,scalar
46,rt_beta,3.447443088754483,0.15226495531983206,3.440577535210224,3.144731735392784,3.7410649434900165,scalar
