subject_id,parameter,mean,std,median,q025,q975,parameter_type
39,db1,0.4941281609958775,0.0661977874294091,0.4945461358328858,0.361341749875763,0.6277865273340437,scalar
39,db2,0.45120723774874316,0.0758723751890929,0.4597897137194482,0.2766812891300388,0.5914917315062298,scalar
39,sp,1.0185695665335481,0.47579513240156723,0.9308666335401545,0.3664207682858763,2.1442584849597175,scalar
39,base_v,2.691336946816243,0.12214294044211325,2.686722838427385,2.47209077461058,2.953445505774897,scalar
39,choice_probs[0],0.2569273953807601,0.011655784806853784,0.256868534116233,0.2355160148440272,0.27933849269064626,vector_element
39,choice_probs[1],0.24449862206866918,0.011660381038571347,0.24427320178006712,0.22221003744953483,0.2679366019110955,vector_element
39,choice_probs[2],0.2554784729184836,0.011891787269122035,0.25541337297389,0.23259653947889275,0.27917901591979605,vector_element
39,choice_probs[3],0.24309550963208715,0.011359789366981931,0.2427796375124927,0.22202646934373826,0.26457554147208096,vector_element
39,rt_alpha,3.691336946816243,0.12214294044211324,3.686722838427385,3.47209077461058,3.953445505774897,scalar
39,rt_beta,2.691336946816243,0.12214294044211325,2.686722838427385,2.47209077461058,2.953445505774897,scalar
