subject_id,parameter,mean,std,median,q025,q975,parameter_type
45,db1,0.5139073292210825,0.07386153161451373,0.5034232922483416,0.3596584368101471,0.6920914277086173,scalar
45,db2,0.4419362346862242,0.07851281156611682,0.46121174642257745,0.24355405313683243,0.5567617672886824,scalar
45,sp,0.9313154627497614,0.5648243193473311,0.8920831912366111,0.12747847449202748,2.1533490456409994,scalar
45,base_v,1.9512359521606213,0.0833359496390871,1.9515867086302698,1.796681390786321,2.119936224235183,scalar
45,choice_probs[0],0.25664350152440607,0.01218876173456382,0.2568326628439018,0.23441243432068562,0.2779630732044187,vector_element
45,choice_probs[1],0.24052928539587115,0.011484541048200838,0.23984342576312767,0.2189566487497746,0.2629420882715569,vector_element
45,choice_probs[2],0.25954668883681514,0.011946190641981129,0.2597993559909344,0.23693583929597403,0.2829133844081242,vector_element
45,choice_probs[3],0.2432805242429077,0.011900094307989571,0.24253243899278604,0.22296142775283218,0.26545691651497527,vector_element
45,rt_alpha,2.9512359521606215,0.08333594963908711,2.95158670863027,2.7966813907863215,3.119936224235183,scalar
45,rt_beta,1.9512359521606213,0.0833359496390871,1.9515867086302698,1.796681390786321,2.119936224235183,scalar
