subject_id,parameter,mean,std,median,q025,q975,parameter_type
40,db1,0.5919557245920676,0.05481232573837315,0.583028466578078,0.5059075643386428,0.7131386731770273,scalar
40,db2,0.6875507543445338,0.06323081730906321,0.6892327652828032,0.5741180711470233,0.791564859258877,scalar
40,sp,0.6895861079614477,0.25368212689790764,0.6753845263805827,0.26984401866270796,1.239167643262207,scalar
40,base_v,2.741601976408352,0.12990063140597863,2.745696184630707,2.485068722338833,3.006482779349703,scalar
40,choice_probs[0],0.20058351730309049,0.010023532649469057,0.1999679745074585,0.18165192011682696,0.22113325881794516,vector_element
40,choice_probs[1],0.2657764581873291,0.011853803428456735,0.26552556734459065,0.2425778149538135,0.2897405605249058,vector_element
40,choice_probs[2],0.2295323787594148,0.011048023703698747,0.22934331640248434,0.20817012500398088,0.25209326418745187,vector_element
40,choice_probs[3],0.30410764575016563,0.012306802646681188,0.3046224062265692,0.28029555647713256,0.32811240143010506,vector_element
40,rt_alpha,3.741601976408352,0.12990063140597863,3.745696184630707,3.485068722338833,4.006482779349703,scalar
40,rt_beta,2.741601976408352,0.12990063140597863,2.745696184630707,2.485068722338833,3.006482779349703,scalar
