,db1,db2,sp,base_v,choice_probs[0],choice_probs[1],choice_probs[2],choice_probs[3],rt_alpha,rt_beta
db1,0.0046231811010077565,0.001733126510242943,-0.012945130512054833,0.0005291550661331136,-0.00024827420749715817,-0.0003712358217028141,0.0004117679916300601,0.00020774203756991226,0.0005291550661331138,0.0005291550661331136
db2,0.001733126510242943,0.0046614116421246085,-0.013041534116875123,0.0006072381082446907,-0.0002686149025306317,0.0004002765825404133,-0.00035614884766767545,0.00022448716765789402,0.0006072381082446904,0.0006072381082446907
sp,-0.012945130512054833,-0.013041534116875123,0.10549639328814336,-0.0027122564507808737,-0.0013107632293419018,0.00019492947601067265,7.67336607982814e-06,0.0011081603872514006,-0.0027122564507808707,-0.0027122564507808737
base_v,0.0005291550661331136,0.0006072381082446907,-0.0027122564507808737,0.017965097781989757,4.318734504584204e-06,3.084912358748799e-05,-3.3636765793040445e-05,-1.5310922990307201e-06,0.017965097781989757,0.017965097781989757
choice_probs[0],-0.00024827420749715817,-0.0002686149025306317,-0.0013107632293419018,4.318734504584204e-06,0.00015227812749880418,-1.6945933391584107e-05,-8.196135979552536e-06,-0.00012713605812766755,4.31873450458411e-06,4.318734504584204e-06
choice_probs[1],-0.0003712358217028141,0.0004002765825404133,0.00019492947601067265,3.084912358748799e-05,-1.6945933391584107e-05,0.0001182640030753714,-0.0001154635614320184,1.4145491748231132e-05,3.0849123587487956e-05,3.084912358748799e-05
choice_probs[2],0.0004117679916300601,-0.00035614884766767545,7.67336607982814e-06,-3.3636765793040445e-05,-8.196135979552536e-06,-0.0001154635614320184,0.00011699914249524588,6.660554916325061e-06,-3.363676579304042e-05,-3.3636765793040445e-05
choice_probs[3],0.00020774203756991226,0.00022448716765789402,0.0011081603872514006,-1.5310922990307201e-06,-0.00012713605812766755,1.4145491748231132e-05,6.660554916325061e-06,0.0001063300114631114,-1.531092299030663e-06,-1.5310922990307201e-06
rt_alpha,0.0005291550661331138,0.0006072381082446904,-0.0027122564507808707,0.017965097781989757,4.31873450458411e-06,3.0849123587487956e-05,-3.363676579304042e-05,-1.531092299030663e-06,0.01796509778198976,0.01796509778198976
rt_beta,0.0005291550661331136,0.0006072381082446907,-0.0027122564507808737,0.017965097781989757,4.318734504584204e-06,3.084912358748799e-05,-3.3636765793040445e-05,-1.5310922990307201e-06,0.01796509778198976,0.017965097781989757
