subject_id,parameter,mean,std,median,q025,q975,parameter_type
34,db1,0.4002547810946252,0.06701570061470385,0.4112053962599067,0.2458718092325925,0.49308191502221216,scalar
34,db2,0.3239890393415902,0.07274241719647608,0.32099752488279154,0.2071293275325507,0.4588313224929426,scalar
34,sp,0.7318849329006655,0.32648283639996756,0.7319343938136812,0.18318291972254103,1.3908317302592754,scalar
34,base_v,3.907881894579308,0.17187608914407926,3.907090850517995,3.560017222087763,4.2176069111670405,scalar
34,choice_probs[0],0.3003708568842027,0.012382277224074388,0.3000637036274335,0.27470044251689457,0.3239581128701563,vector_element
34,choice_probs[1],0.23400455762652608,0.01053899507165276,0.23449762180578096,0.21390711887104466,0.25408854078854154,vector_element
34,choice_probs[2],0.2617082293765477,0.011255134785538273,0.2610350406992305,0.2419571255016574,0.28309082700262955,vector_element
34,choice_probs[3],0.20391635611272355,0.010180964517774527,0.2041838328570723,0.18527880509662675,0.2259108207705039,vector_element
34,rt_alpha,4.907881894579307,0.17187608914407929,4.907090850517995,4.5600172220877635,5.2176069111670405,scalar
34,rt_beta,3.907881894579308,0.17187608914407926,3.907090850517995,3.560017222087763,4.2176069111670405,scalar
