,db1,db2,sp,base_v,choice_probs[0],choice_probs[1],choice_probs[2],choice_probs[3],rt_alpha,rt_beta
db1,0.004495599728608225,0.002395914015824302,-0.013067935402587941,0.002150491674884308,-0.00033846616366125425,-0.0004362787509396596,0.0005189206434008069,0.0002558242712001064,0.0021504916748843104,0.002150491674884308
db2,0.002395914015824302,0.00529675601560178,-0.018136262636708558,0.0020641486258276033,-0.00015640110645856388,0.0001759054379391117,-0.00015539180715801128,0.0001358874756774631,0.00206414862582761,0.0020641486258276033
sp,-0.013067935402587941,-0.018136262636708558,0.10669774020397194,-0.011713118399989094,-0.0010576963989104616,0.0007694847312505854,-0.0006294951770675916,0.0009177068447274695,-0.011713118399989085,-0.011713118399989094
base_v,0.002150491674884308,0.0020641486258276033,-0.011713118399989094,0.02957096098044392,7.754926170060416e-06,-0.00016874336487054123,0.00017622010570098065,-1.5231667000500381e-05,0.029570960980443945,0.02957096098044392
choice_probs[0],-0.00033846616366125425,-0.00015640110645856388,-0.0010576963989104616,7.754926170060416e-06,0.00015347426351734877,-3.607440687140795e-06,-2.396927505260927e-05,-0.0001258975477775986,7.754926170060431e-06,7.754926170060416e-06
choice_probs[1],-0.0004362787509396596,0.0001759054379391117,0.0007694847312505854,-0.00016874336487054123,-3.607440687140795e-06,0.00011118159871904023,-0.00011627575017746832,8.701592145568925e-06,-0.00016874336487054118,-0.00016874336487054123
choice_probs[2],0.0005189206434008069,-0.00015539180715801128,-0.0006294951770675916,0.00017622010570098065,-2.396927505260927e-05,-0.00011627575017746832,0.0001268048639045382,1.3440161325539304e-05,0.00017622010570098043,0.00017622010570098065
choice_probs[3],0.0002558242712001064,0.0001358874756774631,0.0009177068447274695,-1.5231667000500381e-05,-0.0001258975477775986,8.701592145568925e-06,1.3440161325539304e-05,0.00010375579430649037,-1.5231667000500395e-05,-1.5231667000500381e-05
rt_alpha,0.0021504916748843104,0.00206414862582761,-0.011713118399989085,0.029570960980443945,7.754926170060431e-06,-0.00016874336487054118,0.00017622010570098043,-1.5231667000500395e-05,0.029570960980443928,0.029570960980443928
rt_beta,0.002150491674884308,0.0020641486258276033,-0.011713118399989094,0.02957096098044392,7.754926170060416e-06,-0.00016874336487054123,0.00017622010570098065,-1.5231667000500381e-05,0.029570960980443928,0.029570960980443928
