,db1,db2,sp,base_v,choice_probs[0],choice_probs[1],choice_probs[2],choice_probs[3],rt_alpha,rt_beta
db1,1.0,0.7355863392441672,0.833533516550677,-0.04918746508248395,-0.07879159527875872,-0.5978913072439096,0.5120725858803218,0.16767139255902683,-0.04918746508248392,-0.049187465082483936
db2,0.7355863392441672,0.9999999999999999,0.8879088695746493,-0.033436123273509845,-0.023228789830201883,0.06604189760152097,-0.07382839084005322,0.007108254979099818,-0.033436123273509644,-0.03343612327350983
sp,0.8335335165506771,0.8879088695746493,0.9999999999999999,-0.029171272103951925,0.3222771804108735,-0.11447465055543357,0.35001705840779035,-0.28666719271579694,-0.029171272103951852,-0.029171272103951918
base_v,-0.04918746508248395,-0.033436123273509845,-0.029171272103951925,1.0,0.024171372550222094,0.028248878983353664,-0.014479974555718707,-0.023407913154558768,1.0,1.0
choice_probs[0],-0.07879159527875872,-0.02322878983020188,0.32227718041087344,0.024171372550222094,1.0,0.30573840242369565,0.44469352990707517,-0.985484401400418,0.02417137255022206,0.02417137255022209
choice_probs[1],-0.5978913072439097,0.06604189760152096,-0.11447465055543357,0.028248878983353664,0.3057384024236957,0.9999999999999999,-0.7133361363580175,-0.4539168714282527,0.028248878983353688,0.028248878983353657
choice_probs[2],0.5120725858803218,-0.07382839084005322,0.3500170584077904,-0.014479974555718707,0.44469352990707517,-0.7133361363580175,1.0,-0.29978813658189496,-0.014479974555718733,-0.014479974555718703
choice_probs[3],0.16767139255902683,0.00710825497909982,-0.28666719271579694,-0.023407913154558768,-0.985484401400418,-0.4539168714282527,-0.29978813658189496,0.9999999999999998,-0.023407913154558698,-0.023407913154558764
rt_alpha,-0.049187465082483915,-0.033436123273509644,-0.029171272103951852,1.0,0.02417137255022206,0.02824887898335369,-0.014479974555718731,-0.023407913154558698,1.0,1.0
rt_beta,-0.049187465082483936,-0.03343612327350984,-0.029171272103951918,1.0,0.02417137255022209,0.028248878983353657,-0.014479974555718703,-0.02340791315455876,1.0,1.0
