subject_id,parameter,mean,std,median,q025,q975,parameter_type
31,db1,0.3947873711382561,0.03993501884033856,0.3981814348249812,0.30163003235654884,0.46053036626760185,scalar
31,db2,0.7294202849828774,0.05181527096325267,0.7380358880965565,0.6112342585156059,0.7980950077436693,scalar
31,sp,0.4070342856043844,0.10309425737387433,0.4119982465054554,0.19528937240717326,0.5963160330968956,scalar
31,base_v,6.567327866183283,0.31189030770359355,6.555835819328278,6.006929424647328,7.206965825268231,scalar
31,choice_probs[0],0.2036634627994183,0.01055944867591385,0.20364625267377062,0.18345537028785897,0.2251724357203361,vector_element
31,choice_probs[1],0.3600529106157471,0.013313077302960465,0.35947512694779954,0.33546288559586346,0.3872539100338249,vector_element
31,choice_probs[2],0.15761335146106017,0.008776937888774362,0.15764613241841374,0.14015331887020455,0.1745326797327503,vector_element
31,choice_probs[3],0.27867027512377446,0.012425185739976377,0.27887310565618345,0.2540329401112248,0.3040188130098503,vector_element
31,rt_alpha,7.567327866183283,0.3118903077035935,7.555835819328278,7.006929424647328,8.206965825268231,scalar
31,rt_beta,6.567327866183283,0.31189030770359355,6.555835819328278,6.006929424647328,7.206965825268231,scalar
