subject_id,parameter,mean,std,median,q025,q975,parameter_type
44,db1,0.4839499560431923,0.06779659062434895,0.48690605818135446,0.3370954348559468,0.6185158193835497,scalar
44,db2,0.6668992988401351,0.07127517017768968,0.6618029286938925,0.5433248119800272,0.7943378859008328,scalar
44,sp,0.9214185693227035,0.37444083074155093,0.8650758384347045,0.3902952441174231,1.8255091231447451,scalar
44,base_v,3.749553463284495,0.16952310368640502,3.7479467437407075,3.4056975014496054,4.087664639219138,scalar
44,choice_probs[0],0.22860887351648998,0.011050590803189814,0.22912780689141138,0.206492500925643,0.24957427606868063,vector_element
44,choice_probs[1],0.27568398408835126,0.01207314528652989,0.2756613708982757,0.2523286949678241,0.30103245528824973,vector_element
44,choice_probs[2],0.2247114517542468,0.010854082344509035,0.22459516450540068,0.20263534902234892,0.246515828423277,vector_element
44,choice_probs[3],0.2709956906409119,0.012116061004280768,0.27018437620525315,0.24880996777246323,0.29526559630685617,vector_element
44,rt_alpha,4.749553463284496,0.16952310368640502,4.747946743740708,4.405697501449605,5.087664639219138,scalar
44,rt_beta,3.749553463284495,0.16952310368640502,3.7479467437407075,3.4056975014496054,4.087664639219138,scalar
